PUBCHEM_CID_ASSOCIATIONS,PUBCHEM_SUBSTANCE_SYNONYM,PUBCHEM_EXT_DATASOURCE_REGID,PUBCHEM_EXT_SUBSTANCE_URL,SMILES
9961  1,"Ethyl difluoroacetate
454-31-9",9961,http://www.chemfish.com/,CCOC(=O)C(F)F
13040  1,"Pentafluoroaniline
771-60-8",13040,http://www.chemfish.com/,Nc1c(F)c(F)c(F)c(F)c1F
555605  1,"Phenyl (trifluoromethyl) sulfone
426-58-4",555605,http://www.chemfish.com/,O=S(=O)(c1ccccc1)C(F)(F)F
9871  1,"1,1,1-Trifluoroacetone
421-50-1",9871,http://en.chemfish.co.jp/index.php?id=6345&project=product,CC(=O)C(F)(F)F
550523  1,"1,1-DibroMo-3,3,3-trifluoroacetone
431-67-4",550523,http://www.chemfish.com/,O=C(C(Br)Br)C(F)(F)F
156165  1,"1-Iodo-3,3,3-trifluoropropane
460-37-7",156165,http://www.chemfish.com/,FC(F)(F)CCI
6409  1,"2,2,2-Trifluoroethanol
75-89-8",6409,http://en.chemfish.co.jp/index.php?id=6342&project=product,OCC(F)(F)F
136187  1,"2,2-difluoroethanol
359-13-7",136187,http://www.chemfish.com/,OCC(F)F
2777972  1,"3,3,3-Trifluoropropionic acid
2516-99-6",2777972,http://en.chemfish.co.jp/index.php?id=6340&project=product,O=C(O)CC(F)(F)F
79008  1,"3-Bromo-1,1,1-trifluoroacetone
431-35-6",79008,http://www.chemfish.co.jp/index.php?id=3981&project=product,O=C(CBr)C(F)(F)F
10000  1,"3-Chloro-1,1,1-trifluoropropane
460-35-5",10000,http://www.chemfish.co.jp/index.php?id=3998&project=product,FC(F)(F)CCCl
136307  1,"4,4,4-Trifluorobutan-1-ol
461-18-7",136307,http://en.chemfish.co.jp/index.php?id=6337&project=product,OCCCC(F)(F)F
66333  1,"4-Bromo-1,1,2-trifluorobut-1-ene
10493-44-4",66333,http://www.chemfish.co.jp/index.php?id=3997&project=product,FC(F)=C(F)CCBr
9578  1,"Bromopentafluorobenzene
344-04-7",9578,http://www.chemfish.co.jp/index.php?id=3997&project=product,Fc1c(F)c(F)c(Br)c(F)c1F
12702  1,"Diethyl fluoromalonate
685-88-1",12702,http://www.chemfish.com/,CCOC(=O)C(F)C(=O)OCC
2737111  1,"Dimethyl fluoromalonate
344-14-9",2737111,http://www.chemfish.com/,COC(=O)C(F)C(=O)OC
2737239  1,"Ethyl 3,3,3-trifluoropyruvate
13081-18-0",2737239,http://www.chemfish.com/,CCOC(=O)C(=O)C(F)(F)F
33978  1,"Heptafluoroisopropyl iodide
677-69-0",33978,http://www.chemfish.com/,FC(F)(F)C(F)(I)C(F)(F)F
9696  1,"Pentafluorobenzene
363-72-4",9696,http://www.chemfish.com/,Fc1cc(F)c(F)c(F)c1F
2734865  1,"Triethyl 2-fluoro-2-phosphonoacetate
2356-16-3",2734865,http://www.chemfish.com/,CCOC(=O)C(F)P(=O)(OCC)OCC
2734931  1,"Methyl 2-oxo-3,3,3-trifluoropropanoate
13089-11-7",2734931,http://www.chemfish.com/,COC(=O)C(=O)C(F)(F)F
260648  1,"Diethyl difluoromalonate
680-65-9",260648,http://www.chemfish.com/,CCOC(=O)C(F)(F)C(=O)OCC
2780395  1,"4-Ethoxy-1,1,1-trifluoro-3-buten-2-one
17129-06-5",5709222,http://www.chemfish.com/,CCOC=CC(=O)C(F)(F)F
67697  1,"Ethyl 4,4-difluoro-3-oxobutanoate
352-24-9",67697,http://www.chemfish.com/,CCOC(=O)CC(=O)C(F)F
73945  1,"dimethyl difluoropropanedioate
379-95-3",73945,http://www.chemfish.com/,COC(=O)C(F)(F)C(=O)OC
11816356  1,"[(Difluoromethyl)sulfonyl]benzene
1535-65-5",11816356,http://www.chemfish.com/,O=S(=O)(c1ccccc1)C(F)F
11008121  1,"1,1,1-Trifluoromethanesulfinyl chloride
20621-29-8",11008121,http://en.chemfish.co.jp/index.php?id=6322&project=product,O=S(Cl)C(F)(F)F
"36719  1
962  2
12695  2","Hexafluoroacetone trihydrate
34202-69-2",36719,http://www.chemfish.com/,O.O.O.O=C(C(F)(F)F)C(F)(F)F
144101  1,"Diethyl Bromodifluoromethylphosphonate
65094-22-6",144101,http://www.chemfish.com/,CCOP(=O)(OCC)C(F)(F)Br
67901  1,"Trifluoroacetaldehyde hydrate (tech.)
421-53-4",67901,http://en.chemfish.co.jp/index.php?id=6319&project=product,OC(O)C(F)(F)F
78740  1,"2,2,2-Trifluoroethylhydrazine
5042-30-8",78740,http://www.chemfish.com/,NNCC(F)(F)F
69558  1,"PENTAFLUOROBENZALDEHYDE
653-37-2",69558,http://www.chemfish.com/,O=Cc1c(F)c(F)c(F)c(F)c1F
2774048  1,"DIFLUOROACETIC ANHYDRIDE
401-67-2",2774048,http://www.chemfish.com/,O=C(OC(=O)C(F)F)C(F)F
67928  1,"ETHYL PENTAFLUOROPROPIONATE
426-65-3",67928,http://www.chemfish.com/,CCOC(=O)C(F)(F)C(F)(F)F
67942  1,"2,2,2-Trifluoroethyl p-toluenesulfonate
433-06-7",67942,http://en.chemfish.co.jp/index.php?id=6314&project=product,Cc1ccc(S(=O)(=O)OCC(F)(F)F)cc1
9737  1,"2-Fluoroethanol
371-62-0",9737,http://www.chemfish.com/,OCCF
3494771  1,"1,1-difluoropropan-2-one
431-05-0",3494771,http://www.chemfish.com/,CC(=O)C(F)F
2761188  1,"Ethyl 2,2-difluoropropionate
28781-85-3",2761188,http://www.chemfish.com/,CCOC(=O)C(C)(F)F
3597254  1,"Ethyl 4,4,4-trifluoro-2-butynoate
79424-03-6",3597254,http://www.chemfish.com/,CCOC(=O)C#CC(F)(F)F
2782825  1,"2,2-Difluoropropionic acid
373-96-6",2782825,http://www.chemfish.com/,CC(F)(F)C(=O)O
9774  1,"1,1,1-Trifluoropropan-2-ol
374-01-6",9774,http://en.chemfish.co.jp/index.php?id=6308&project=product,CC(O)C(F)(F)F
11770  1,"Pentafluorobenzoic Acid
602-94-8",11770,http://www.chemfish.com/,O=C(O)c1c(F)c(F)c(F)c(F)c1F
520769  1,"(Trifluoromethyl)oxirane
359-41-1",520769,http://en.chemfish.co.jp/index.php?id=6306&project=product,FC(F)(F)C1CO1
238288  1,"1,1,1-Trifluorobutan-2-one
381-88-4",238288,http://en.chemfish.co.jp/index.php?id=6305&project=product,CCC(=O)C(F)(F)F
136209  1,"Ethyl 3-amino-4,4,4-trifluorocrotonate
372-29-2",5702529,http://www.chemfish.com/,CCOC(=O)C=C(N)C(F)(F)F
53993757  1,"4-ethoxy-1,1-difluorobut-3-en-2-one
285135-89-9",15892723,http://www.chemfish.com/,CCOC=CC(=O)C(F)F
9793744  1,"Methyl 2-fluoro-2-methylpropanoate
338-76-1",9793744,http://www.chemfish.com/,COC(=O)C(C)(C)F
141226  1,"4,4,4-Trifluorocrotonic acid ethyl ester
25597-16-4",5371261,http://www.chemfish.com/,CCOC(=O)C=CC(F)(F)F
73706  1,"1,1,1,5,5,5-Hexafluoropentane-2,4-dione
1522-22-1",73706,http://www.chemfish.com/,O=C(CC(=O)C(F)(F)F)C(F)(F)F
136259  1,"Ethane,1-bromo-1,1-difluoro- (7CI,8CI,9CI)
420-43-9",136259,http://www.chemfish.com/,CC(F)(F)Br
67754  1,"Ethene,2-bromo-1,1-difluoro-
359-08-0",67754,http://www.chemfish.com/,FC(F)=CBr
2733407  1,"Ethyl bromofluoroacetate
401-55-8",2733407,http://www.chemfish.com/,CCOC(=O)C(F)Br
2777085  1,"4,4,4-Trifluorobutyric acid
406-93-9",2777085,http://en.chemfish.co.jp/index.php?id=6295&project=product,O=C(O)CCC(F)(F)F
68042  1,"3-Fluoropropan-1-ol
462-43-1",68042,http://www.chemfish.com/,OCCCF
230078  1,"Ethyl-2-fluoroacetoacetate
1522-41-4",230078,http://www.chemfish.com/,CCOC(=O)C(F)C(C)=O
9755  1,"1-Butanol, 4-fluoro-
372-93-0",9755,http://www.chemfish.com/,OCCCCF
3815158  1,"4-((Trifluoromethyl)thio)phenol
461-84-7",3815158,http://www.chemfish.com/,Oc1ccc(SC(F)(F)F)cc1
265947  1,"Ethyl 2-fluoropropionate
349-43-9",265947,http://www.chemfish.com/,CCOC(=O)C(C)F
2782828  1,"2-Fluoro-2-methylpropanoic acid
63812-15-7",2782828,http://www.chemfish.com/,CC(C)(F)C(=O)O
2737200  1,"Ethyl difluoro(iodo)acetate
7648-30-8",2737200,http://www.chemfish.com/,CCOC(=O)C(F)(F)I
137512  1,"3,3,3-Trifluoropropan-1-ol
2240-88-2",137512,http://en.chemfish.co.jp/index.php?id=6287&project=product,OCCC(F)(F)F
11769384  1,"Cyclopentene,1,3,3,4,4,5,5-heptafluoro-
1892-03-1",11769384,http://www.chemfish.com/,FC1=CC(F)(F)C(F)(F)C1(F)F
11309822  1,"Cyclopentene,3,3,4,4,5,5-hexafluoro-
1005-73-8",11309822,http://www.chemfish.com/,FC1(F)C=CC(F)(F)C1(F)F
73943  1,"1,1,1-Trifluoroacetylacetone
367-57-7",73943,http://en.chemfish.co.jp/index.php?id=6284&project=product,CC(=O)CC(=O)C(F)(F)F
9793715  1,"1-Fluorocyclopropanecarboxylic acid
137081-41-5",9793715,http://www.chemfish.com/,O=C(O)C1(F)CC1
2779022  1,"1-Propene, 1-chloro-3,3,3-trifluoro-, (1E)-
102687-65-0",5709018,http://www.chemfish.com/,FC(F)(F)C=CCl
10192570  1,"2,2,3,3-TETRAFLUOROOXETANE
765-63-9",10192570,http://www.chemfish.com/,FC1(F)COC1(F)F
3833565  1,"1,1-difluoro-2-iodoethane
598-39-0",3833565,http://www.chemfish.com/,FC(F)CI
136186  1,"2-Bromo-1,1-difluoroethane
359-07-9",136186,http://www.chemfish.co.jp/index.php?id=3969&project=product,FC(F)CBr
19867367  1,"3,3,3-Trifluoro-2,2-dimethylpropionic acid
889940-13-0",19867367,http://www.chemfish.com/,CC(C)(C(=O)O)C(F)(F)F
2775189  1,"4,4,4-trifluoro-1-iodobutane
461-17-6",2775189,http://www.chemfish.com/,FC(F)(F)CCCI
15655240  1,"Methyl 2,2-difluoropropanoate
38650-84-9",15655240,http://www.chemfish.com/,COC(=O)C(C)(F)F
75256  1,"Pentafluorobenzoyl chloride
2251-50-5",75256,http://www.chemfish.com/,O=C(Cl)c1c(F)c(F)c(F)c(F)c1F
13394818  1,"2,2-Difluoropropanol
33420-52-9",13394818,http://www.chemfish.com/,CC(F)(F)CO
2737168  1,"ethyl dibromofluoroacetate
565-53-7",2737168,http://www.chemfish.com/,CCOC(=O)C(F)(Br)Br
5899  1,"ifluoromethyl)pyrimidine-2,4(1H,3H)-dione
54-20-6",5899,http://www.chemfish.com/,O=c1[nH]cc(C(F)(F)F)c(=O)[nH]1
9905  1,"2,2,2-Trifluoroacetophenone
434-45-7",9905,http://en.chemfish.co.jp/index.php?id=6271&project=product,O=C(c1ccccc1)C(F)(F)F
110092  1,"2-Perfluoroethyl Ethyl Iodide
40723-80-6",110092,http://www.chemfish.com/,FC(F)(F)C(F)(F)CCI
87721  1,"4-Bromo-3,3,4,4-tetrafluoro-1-butene
18599-22-9",87721,http://www.chemfish.co.jp/index.php?id=3982&project=product,C=CC(F)(F)C(F)(F)Br
136217  1,"4-Bromo-3-chloro-3,4,4-trifluorobut-1-ene
374-25-4",136217,http://www.chemfish.co.jp/index.php?id=3980&project=product,C=CC(F)(Cl)C(F)(F)Br
2777846  1,"4-(TRIFLUOROMETHYLTHIO)BENZALDEHYDE
4021-50-5",2777846,http://www.chemfish.com/,O=Cc1ccc(SC(F)(F)F)cc1
2758305  1,"Phosphonic acid,P-(difluoromethyl)-, diethyl ester
1478-53-1",2758305,http://www.chemfish.com/,CCOP(=O)(OCC)C(F)F
"2733305  1
62356  2
5360545  2","Propanoic acid, 2,2,3,3,3-pentafluoro-, sodium salt (1:1)
378-77-8",2733305,http://www.chemfish.com/,O=C([O-])C(F)(F)C(F)(F)F.[Na+]
"23712053  1
2773282  2
5462222  2","Potassium;2-bromo-2,2-difluoroacetate
87189-16-0",23712053,http://www.chemfish.com/,O=C([O-])C(F)(F)Br.[K+]
2759036  1,"Fluoromethyl phenyl sulfone
20808-12-2",2759036,http://www.chemfish.co.jp/index.php?id=6022&project=product,O=S(=O)(CF)c1ccccc1
3366  1,"5-Fluorocytosine
2022-85-7",3366,http://www.chemfish.com/,Nc1[nH]c(=O)ncc1F
13994422  1,"Ethyl 3-bromo-2,2-difluoropropanoate
111773-24-1",13994422,http://www.chemfish.com/,CCOC(=O)C(F)(F)CBr
70008  1,"IODOPENTAFLUOROBENZENE
827-15-6",70008,http://www.chemfish.com/,Fc1c(F)c(F)c(I)c(F)c1F
11736  1,"Ethene,1,2-dichloro-1,2-difluoro-
598-88-9",3032334,http://www.chemfish.com/,FC(Cl)=C(F)Cl
2783339  1,"METHYL BROMODIFLUOROACETATE
683-98-7",2783339,http://www.chemfish.com/,COC(=O)C(F)(F)Br
69882  1,"pentafluorobenzonitrile
773-82-0",69882,http://www.chemfish.com/,N#Cc1c(F)c(F)c(F)c(F)c1F
"2782418  1
2773282  2
5360545  2","Acetic acid,2-bromo-2,2-difluoro-, sodium salt (1:1)
84349-27-9",2782418,http://www.chemfish.com/,O=C([O-])C(F)(F)Br.[Na+]
11126179  1,"1-Propanol,2-fluoro-2-methyl-
3109-99-7",11126179,http://www.chemfish.com/,CC(C)(F)CO
69690  1,"Pentafluoropyridine
700-16-3",69690,http://en.chemfish.co.jp/index.php?id=6264&project=product,Fc1nc(F)c(F)c(F)c1F
69804  1,"1-Fluoro-2-iodoethane
762-51-6",69804,http://www.chemfish.com/,FCCI
13862289  1,"fluoroMethyl 4-Methylbenzenesulfonate
114435-86-8",13862289,http://www.chemfish.co.jp/index.php?id=6019&project=product,Cc1ccc(S(=O)(=O)OCF)cc1
13777789  1,"3,3-Difluorocyclobutanecarboxylic acid
107496-54-8",13777789,http://www.chemfish.com/,O=C(O)C1CC(F)(F)C1
"22500957  1
313  2
22500951  2","3,3-difluorocyclobutanamine hydrochloride
637031-93-7",22500957,http://www.chemfish.com/,Cl.NC1CC(F)(F)C1
33977  1,"PERFLUOROPROPYL IODIDE
754-34-7",33977,http://www.chemfish.com/,FC(F)(F)C(F)(F)C(F)(F)I
5709614  1,"4,4,4-Trifluorocrotonic acid
71027-02-6",5709614,http://en.chemfish.co.jp/index.php?id=6253&project=product,O=C(O)C=CC(F)(F)F
10989156  1,"[Difluoro(phenylsulfonyl)methyl]trimethyl-silane
536975-50-5",10989156,http://www.chemfish.com/,C[Si](C)(C)C(F)(F)S(=O)(=O)c1ccccc1
9897  1,"Trifluoroacetaldehyde ethyl hemiacetal (tech.)
433-27-2",9897,http://en.chemfish.co.jp/index.php?id=6251&project=product,CCOC(O)C(F)(F)F
101668  1,"ETHYL CHLOROFLUOROACETATE
401-56-9",101668,http://www.chemfish.com/,CCOC(=O)C(F)Cl
"25210505  1
313  2
10001  2","3,3,3-Trifluoropropylamine hydrochloride
2968-33-4",25210505,http://en.chemfish.co.jp/index.php?id=6249&project=product,Cl.NCCC(F)(F)F
"23662811  1
6422  2
5462222  2","potassium trifluoroacetate
2923-16-2",23662811,http://www.chemfish.com/,O=C([O-])C(F)(F)F.[K+]
2779136  1,"4,4-Difluorocyclohexanecarboxylic acid
122665-97-8",2779136,http://www.chemfish.com/,O=C(O)C1CCC(F)(F)CC1
2758246  1,"1-Ethoxy-2,2-difluoroethanol
148992-43-2",2758246,http://www.chemfish.com/,CCOC(O)C(F)F
67898  1,"2-Bromo-1,1,1-trifluoroethane
421-06-7",67898,http://www.chemfish.co.jp/index.php?id=3993&project=product,FC(F)(F)CBr
2736369  1,"4-Bromo-3,3,4,4-tetrafluorobutan-1-ol
234443-21-1",2736369,http://www.chemfish.com/,OCCC(F)(F)C(F)(F)Br
119097977  1,"FluoroMethyl 2-pyridyl sulfone
1365765-53-2",119097977,http://www.chemfish.co.jp/index.php?id=6024&project=product,O=S(=O)(CF)c1ccccn1
"9995  1
313  2
9996  2","2-Fluoroethanamine hydrochloride
460-08-2",9995,http://www.chemfish.com/,Cl.NCCF
2736716  1,"1-Propene,2-chloro-3,3,3-trifluoro-
2730-62-3",2736716,http://www.chemfish.com/,C=C(Cl)C(F)(F)F
2734029  1,"2,3,5,6-Tetrafluorobenzyl alcohol
4084-38-2",2734029,http://en.chemfish.co.jp/index.php?id=6240&project=product,OCc1c(F)c(F)cc(F)c1F
15783  1,"Tetrafluoroterephthalonitrile
1835-49-0",15783,http://en.chemfish.co.jp/index.php?id=6239&project=product,N#Cc1c(F)c(F)c(C#N)c(F)c1F
13698343  1,"Methyl 3 - broMo - 2,2 - difluoropropanoate
99953-33-0",13698343,http://www.chemfish.com/,COC(=O)C(F)(F)CBr
2778306  1,"1-(Trifluoromethyl)cyclopropanecarboxylic acid
277756-46-4",2778306,http://www.chemfish.com/,O=C(O)C1(C(F)(F)F)CC1
600848  1,"4-(Trifluoromethoxy)aniline
461-82-5",600848,http://en.chemfish.co.jp/index.php?id=6231&project=product,Nc1ccc(OC(F)(F)F)cc1
521008  1,"1-Bromo-4-(trifluoromethoxy)benzene
407-14-7",521008,http://www.chemfish.com/,FC(F)(F)Oc1ccc(Br)cc1
69579  1,"1,2-dibromo-1,1,2,3,3,3-hexafluoropropane
661-95-0",69579,http://www.chemfish.com/,FC(F)(F)C(F)(Br)C(F)(F)Br
2775155  1,"Difluoroiodomethane
1493-03-4",2775155,http://www.chemfish.com/,FC(F)I
9892  1,"Trifluoroacetaldehyde methyl hemiacetal (tech.)
431-46-9",9892,http://en.chemfish.co.jp/index.php?id=6227&project=product,COC(O)C(F)(F)F
4158915  1,"Trimethyl(heptafluoropropyl)silane
3834-42-2",4158915,http://en.chemfish.co.jp/index.php?id=6226&project=product,C[Si](C)(C)C(F)(F)C(F)(F)C(F)(F)F
228397  1,"2-Propanone,1,3-difluoro-
453-14-5",228397,http://www.chemfish.com/,O=C(CF)CF
67741  1,"Methyl 2,2,3,3,4,4,4-heptafluorobutanoate
356-24-1",67741,http://www.chemfish.com/,COC(=O)C(F)(F)C(F)(F)C(F)(F)F
67721  1,"1,1,1,2,2-PENTAFLUORO-3-IODOPROPANE
354-69-8",67721,http://www.chemfish.com/,FC(F)(F)C(F)(F)CI
12982  1,"1-Bromo-2-fluoroethane
762-49-2",12982,http://www.chemfish.com/,FCCBr
2782312  1,"Ethanol, 2,2-difluoro-,1-(4-methylbenzenesulfonate)
135206-84-7",2782312,http://www.chemfish.com/,Cc1ccc(S(=O)(=O)OCC(F)F)cc1
256019  1,"2-Fluoroethyl 4-methylbenzenesulfonate
383-50-6",256019,http://www.chemfish.co.jp/index.php?id=6028&project=product,Cc1ccc(S(=O)(=O)OCCF)cc1
12899128  1,"1-Fluoro-3-iodopropane
462-40-8",12899128,http://www.chemfish.com/,FCCCI
23423163  1,"4 pound not4 pound not5 pound not5 pound not5-Pentafluoropentanoic acid
3637-31-8",23423163,http://www.chemfish.com/,O=C(O)CCC(F)(F)C(F)(F)F
120219  1,"Difluoroacetonitrile
359-12-6",120219,http://www.chemfish.com/,N#CC(F)F
13981373  1,"fluoro-iodo-methane
373-53-5",13981373,http://www.chemfish.co.jp/index.php?id=6020&project=product,FCI
2736340  1,"2-Bromoheptafluoropropane
422-77-5",2736340,http://www.chemfish.co.jp/index.php?id=3977&project=product,FC(F)(F)C(F)(Br)C(F)(F)F
6372  1,"Chlorodifluoromethane
75-45-6",6372,http://www.chemfish.co.jp/index.php?id=3966&project=product,FC(F)Cl
9636  1,"Iodopentafluoroethane
354-64-3",9636,http://www.chemfish.com/,FC(F)(F)C(F)(F)I
8302  1,"Hexafluoropropene
116-15-4",8302,http://www.chemfish.com/,FC(F)=C(F)C(F)(F)F
6402  1,"1,2-DIBROMO-1,1-DIFLUOROETHANE
75-82-1",6402,http://www.chemfish.com/,FC(F)(Br)CBr
9883  1,"Perfluorinated Polyether pound PPF)
25038-02-2",9883,http://www.chemfish.com/,FC(F)(F)C1(F)OC1(F)F
69678  1,"Tetrafluoroethane beta-sultone
697-18-7",69678,http://www.chemfish.com/,O=S1(=O)OC(F)(F)C1(F)F
6373  1,"Trifluoromethane
75-46-7",6373,http://www.chemfish.com/,FC(F)F
6388  1,"1-Chloro-1,1-difluoroethane
75-68-3",6388,http://www.chemfish.co.jp/index.php?id=3997&project=product,CC(F)(F)Cl
17607  1,"sulfuryl fluoride
2699-79-8",17607,http://www.chemfish.com/,O=S(=O)(F)F
12672  1,"3,3,3-Trifluoropropene
677-21-4",12672,http://en.chemfish.co.jp/index.php?id=6205&project=product,C=CC(F)(F)F
14474  1,"Trifluoromethyl trifluorovinyl ether
1187-93-5",14474,http://en.chemfish.co.jp/index.php?id=6204&project=product,FC(F)=C(F)OC(F)(F)F
6345  1,"Difluoromethane
75-10-5",6345,http://www.chemfish.com/,FCF
9633  1,"pentafluoroethane
354-33-6",9633,http://www.chemfish.com/,FC(F)C(F)(F)F
67940  1,"1,1,1,2,3,3,3-Heptafluoropropane
431-89-0",67940,http://www.chemfish.com/,FC(C(F)(F)F)C(F)(F)F
13129  1,"1,1,1,2-TETRAFLUOROETHANE
811-97-2",13129,http://www.chemfish.com/,FCC(F)(F)F
9868  1,"1,1,1-Trifluoroethane
420-46-2",9868,http://www.chemfish.com/,CC(F)(F)F
68030  1,"1,1,1,3,3-Pentafluoropropane
460-73-1",68030,http://www.chemfish.com/,FC(F)CC(F)(F)F
6594  1,"Chlorotrifluoroethylene
79-38-9",6594,http://www.chemfish.com/,FC(F)=C(F)Cl
6432  1,"PERFLUOROPROPANE
76-19-7",6432,http://www.chemfish.com/,FC(F)(F)C(F)(F)C(F)(F)F
6368  1,"Difluoroethane
75-37-6",6368,http://www.chemfish.com/,CC(F)F
2773960  1,"1,2-Dibromo-1,1-dichloro-2,2-difluoroethane
558-57-6",2773960,http://www.chemfish.com/,FC(F)(Br)C(Cl)(Cl)Br
67707  1,"tribromofluoromethane
353-54-8",67707,http://www.chemfish.com/,FC(Br)(Br)Br
17358  1,"Sulfur hexafluoride
2551-62-4",17358,http://www.chemfish.com/,FS(F)(F)(F)(F)F
3562  1,"2-BROMO-2-CHLORO-1,1,1-TRIFLUOROETHANE
151-67-7",3562,http://www.chemfish.com/,FC(F)(F)C(Cl)Br
8263  1,"Octafluorocyclobutane
115-25-3",8263,http://www.chemfish.com/,FC1(F)C(F)(F)C(F)(F)C1(F)F
6431  1,"HEXAFLUOROETHANE
76-16-4",6431,http://www.chemfish.com/,FC(F)(F)C(F)(F)F
6393  1,"Carbon tetrafluoride
75-73-0",6393,http://www.chemfish.com/,FC(F)(F)F
67884  1,"1,1,1,3,3-Pentafluorobutane
406-58-6",67884,http://www.chemfish.com/,CC(F)(F)CC(F)(F)F
69624  1,"Propane,1,1,2,2,3-pentafluoro-
679-86-7",69624,http://www.chemfish.com/,FCC(F)(F)C(F)F
9890  1,"1,1,2-trifluoroethane
430-66-0",9890,http://www.chemfish.com/,FCC(F)F
9667  1,"1,1,2,2-tetrafluoroethane
359-35-3",9667,http://www.chemfish.com/,FC(F)C(F)F
11638  1,"METHYL FLUORIDE
593-53-3",11638,http://www.chemfish.com/,CF
79009  1,"Propane,1,1,1,2,3,3-hexafluoro-
431-63-0",79009,http://www.chemfish.com/,FC(F)C(F)C(F)(F)F
9634  1,"1,2-Dibromo-1-chloro-1,2,2-trifluoroethane
354-51-8",9634,http://www.chemfish.co.jp/index.php?id=3969&project=product,FC(F)(Br)C(F)(Cl)Br
9620  1,"Ethane, fluoro-
353-36-6",9620,http://www.chemfish.com/,CCF
6592  1,"1,1-Dichloro-2,2-difluoroethylene
79-35-6",6592,http://www.chemfish.com/,FC(F)=C(Cl)Cl
"165912  1
14917  2
23954  2","Silver fluoride
7775-41-9",165912,http://www.chemfish.com/,[Ag+].[F-]
9845  1,"Trifluoroacetic anhydride
407-25-0",9845,http://en.chemfish.co.jp/index.php?id=6176&project=product,O=C(OC(=O)C(F)(F)F)C(F)(F)F
67717  1,"Trifluoroacetamide
354-38-1",67717,http://en.chemfish.co.jp/index.php?id=6175&project=product,NC(=O)C(F)(F)F
3384007  1,"2-(Trimethylsilyl)phenyl trifluoromethanesulfonate
88284-48-4",3384007,http://www.chemfish.com/,C[Si](C)(C)c1ccccc1OS(=O)(=O)C(F)(F)F
"2734996  1
23978  2
62406  2","Copper(II) trifluoromethanesulfonate
34946-82-2",2734996,http://www.chemfish.com/,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2]
67742  1,"Pentafluoropropionic anhydride
356-42-3",67742,http://en.chemfish.co.jp/index.php?id=6172&project=product,O=C(OC(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
"76299  1
6422  2
23954  2","silver(I) trifluoroacetate
2966-50-9",76299,http://www.chemfish.co.jp/index.php?id=7004&project=product,O=C([O-])C(F)(F)F.[Ag+]
"16211652  1
962  2
5413  2
14917  2","Tetraethylammonium fluoride hydrate
98330-04-2",16211652,http://www.chemfish.com/,CC[N+](CC)(CC)CC.O.[F-]
24554  1,"Antimony trifluoride
7783-56-4",24554,http://www.chemfish.com/,F[Sb](F)F
9526  1,"Methyl trifluoromethanesulfonate
333-27-7",9526,http://www.chemfish.com/,COS(=O)(=O)C(F)(F)F
582056  1,"Tris(pentafluorophenyl)borane
1109-15-5",582056,http://en.chemfish.co.jp/index.php?id=6167&project=product,Fc1c(F)c(F)c(B(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F
24557  1,"ANTIMONY PENTAFLUORIDE
7783-70-2",24557,http://www.chemfish.com/,F[Sb](F)(F)(F)F
"23679353  1
5462222  2
11073469  2","Potassium vinyltrifluoroborate
13682-77-4",23679353,http://www.chemfish.com/,C=C[B-](F)(F)F.[K+]
15024254  1,"Oxetan-3-one
6704-31-0",15024254,http://www.chemfish.com/,O=C1COC1
94358  1,"Bis(trimethylsilyl)trifluoroacetamide
25561-30-2",94358,http://www.chemfish.co.jp/index.php?id=3991&project=product,C[Si](C)(C)N=C(O[Si](C)(C)C)C(F)(F)F
69635  1,"N-Methyl-bis(trifluoroacetamide)
685-27-8",69635,http://www.chemfish.com/,CN(C(=O)C(F)(F)F)C(=O)C(F)(F)F
67888  1,"2,2,2-Trifluoroethyl trifluoroacetate
407-38-5",67888,http://en.chemfish.co.jp/index.php?id=6161&project=product,O=C(OCC(F)(F)F)C(F)(F)F
"2734125  1
62406  2
5462224  2","Magnesium trifluoromethanesulfonate
60871-83-2",2734125,http://www.chemfish.com/,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Mg+2]
28614  1,"6,6,7,7,8,8,8-Heptafluoro-2,2-dimethyloctane-3,5-dione
17587-22-3",28614,http://www.chemfish.com/,CC(C)(C)C(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F
24850981  1,"1-(Trifluoromethyl)-1,2-benziodoxol-3-(1H)-one (Togni's Reagent II)
887144-94-7",24850981,http://www.chemfish.com/,O=C1OI(C(F)(F)F)c2ccccc21
99771197  1,"2-[(trifluoromethyl)thio]-1,1-dioxide-1,2-Benzisothiazol-3(2H)-one
1647073-46-8",99771197,http://www.chemfish.com/,O=C1c2ccccc2S(=O)(=O)N1SC(F)(F)F
16043572  1,"3,3-Dimethyl-1-(trifluoromethyl)-1,2-benziodoxole (Togni inverted exclamation mark(R)s reagent I)
887144-97-0",16043572,http://www.chemfish.com/,CC1(C)OI(C(F)(F)F)c2ccccc21
2773282  1,"Bromodifluoroacetic acid
354-08-5",2773282,http://www.chemfish.co.jp/index.php?id=3977&project=product,O=C(O)C(F)(F)Br
